County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update,STATEFP,COUNTYFP
Nobles,Minnesota,1082,71.0,2,1,0.2%,0,0,43.674244252,-95.75337066200001,2020-05-06 22:20 EDT,27,105
Stearns,Minnesota,975,247.0,3,1,0.3%,0,0,45.55209682,-94.61375674,2020-05-06 22:20 EDT,27,145
Ramsey,Minnesota,656,121.0,38,1,5.8%,0,0,45.01812241,-93.09961678,2020-05-06 22:20 EDT,27,123
Anoka,Minnesota,382,83.0,24,4,6.3%,0,0,45.19833,-93.38996999999999,2020-05-06 22:20 EDT,27,003
Olmsted,Minnesota,322,17.0,8,0,2.5%,0,0,44.00379942,-92.40181819,2020-05-06 22:20 EDT,27,109
Dakota,Minnesota,292,77.0,12,1,4.1%,0,0,44.67098069,-93.06667775,2020-05-06 22:20 EDT,27,037
Clay,Minnesota,215,25.0,14,0,6.5%,0,0,46.89234789,-96.49073784,2020-05-06 22:20 EDT,27,027
Kandiyohi,Minnesota,211,23.0,1,0,0.5%,0,0,45.1523837610001,-95.00476002399999,2020-05-06 22:20 EDT,27,067
Washington,Minnesota,181,29.0,12,0,6.6%,0,0,45.04110113,-92.88337857,2020-05-06 22:20 EDT,27,163
Martin,Minnesota,111,3.0,4,0,3.6%,0,0,43.67434914,-94.55104942,2020-05-06 22:20 EDT,27,091
Scott,Minnesota,90,27.0,1,0,1.1%,0,0,44.648511,-93.535747,2020-05-06 22:20 EDT,27,139
St. Louis,Minnesota,86,7.0,11,0,12.8%,0,0,47.5864718,-92.4657678,2020-05-06 22:20 EDT,27,137
Sherburne,Minnesota,80,19.0,1,0,1.2%,0,0,45.44447863,-93.77402203,2020-05-06 22:20 EDT,27,141
Wright,Minnesota,69,15.0,1,0,1.4%,0,0,45.17344199,-93.9635579,2020-05-06 22:20 EDT,27,171
Winona,Minnesota,68,1.0,15,0,22.1%,0,0,43.98562187,-91.7829971659999,2020-05-06 22:20 EDT,27,169
Carlton,Minnesota,61,1.0,0,0,0.0%,0,0,46.5923426570001,-92.67702506100001,2020-05-06 22:20 EDT,27,017
Pine,Minnesota,61,1.0,0,0,0.0%,0,0,46.120672361000096,-92.741219017,2020-05-06 22:20 EDT,27,115
Benton,Minnesota,59,24.0,1,0,1.7%,0,0,45.7211,-93.9733,2020-05-06 22:20 EDT,27,009
Blue Earth,Minnesota,53,3.0,0,0,0.0%,0,0,43.641550000000045,-94.09094,2020-05-06 22:20 EDT,27,013
Carver,Minnesota,51,24.0,0,0,0.0%,0,0,44.76325,-93.62524,2020-05-06 22:20 EDT,27,019
Polk,Minnesota,43,1.0,0,0,0.0%,0,0,47.7738731040001,-96.40188298700001,2020-05-06 22:20 EDT,27,119
Cottonwood,Minnesota,42,5.0,0,0,0.0%,0,0,44.007108218,-95.181128534,2020-05-06 22:20 EDT,27,033
Freeborn,Minnesota,38,2.0,0,0,0.0%,0,0,43.673842670000106,-93.34885323,2020-05-06 22:20 EDT,27,047
Mower,Minnesota,35,3.0,0,0,0.0%,0,0,43.67148239,-92.75250118,2020-05-06 22:20 EDT,27,099
Rice,Minnesota,30,6.0,1,0,3.3%,0,0,44.35426198,-93.29671495,2020-05-06 22:20 EDT,27,131
Steele,Minnesota,29,5.0,0,0,0.0%,0,0,44.02233338,-93.22607615,2020-05-06 22:20 EDT,27,147
Le Sueur,Minnesota,26,0.0,0,0,0.0%,0,0,44.46233,-93.91471,2020-05-06 22:20 EDT,27,079
Jackson,Minnesota,25,1.0,0,0,0.0%,0,0,43.67413664,-95.15408224,2020-05-06 22:20 EDT,27,063
Itasca,Minnesota,24,12.0,0,0,0.0%,0,0,47.510138446999996,-93.62439686299999,2020-05-06 22:20 EDT,27,061
Goodhue,Minnesota,23,0.0,0,0,0.0%,0,0,44.407545423000094,-92.728532219,2020-05-06 22:20 EDT,27,049
Crow Wing,Minnesota,21,0.0,1,0,4.8%,0,0,46.280359999999995,-94.29267,2020-05-06 22:20 EDT,27,035
Dodge,Minnesota,21,0.0,0,0,0.0%,0,0,44.02258432,-92.86207307,2020-05-06 22:20 EDT,27,039
Murray,Minnesota,20,3.0,0,0,0.0%,0,0,44.0221073650001,-95.76323789,2020-05-06 22:20 EDT,27,101
Otter Tail,Minnesota,19,1.0,0,0,0.0%,0,0,46.426520000000004,-95.55611999999999,2020-05-06 22:20 EDT,27,111
Meeker,Minnesota,18,1.0,0,0,0.0%,0,0,45.12310957800001,-94.527344238,2020-05-06 22:20 EDT,27,093
Rock,Minnesota,18,2.0,0,0,0.0%,0,0,43.674638842000036,-96.25323586199993,2020-05-06 22:20 EDT,27,133
Todd,Minnesota,18,3.0,0,0,0.0%,0,0,46.07066320600006,-94.89751779099998,2020-05-06 22:20 EDT,27,153
Nicollet,Minnesota,17,1.0,2,0,11.8%,0,0,44.34967975,-94.24686405,2020-05-06 22:20 EDT,27,103
Becker,Minnesota,16,3.0,0,0,0.0%,0,0,46.93459805100008,-95.67391408499998,2020-05-06 22:20 EDT,27,005
Watonwan,Minnesota,15,0.0,0,0,0.0%,0,0,43.97844440300001,-94.61405589200001,2020-05-06 22:20 EDT,27,165
Chisago,Minnesota,14,1.0,1,0,7.1%,0,0,45.50246049,-92.9083447,2020-05-06 22:20 EDT,27,025
Douglas,Minnesota,12,5.0,0,0,0.0%,0,0,45.933732672000104,-95.45354177799999,2020-05-06 22:20 EDT,27,041
Fillmore,Minnesota,12,-1.0,1,0,8.3%,0,0,43.67398645800006,-92.09015013099994,2020-05-06 22:20 EDT,27,045
Lyon,Minnesota,11,2.0,0,0,0.0%,0,0,44.413479042000105,-95.838940241,2020-05-06 22:20 EDT,27,083
Wilkin,Minnesota,11,0.0,3,0,27.3%,0,0,46.35705911300001,-96.468337831,2020-05-06 22:20 EDT,27,167
Wabasha,Minnesota,10,0.0,0,0,0.0%,0,0,44.28199405,-92.23778005,2020-05-06 22:20 EDT,27,157
Brown,Minnesota,9,0.0,1,0,11.1%,0,0,44.242184947000105,-94.72736462599993,2020-05-06 22:20 EDT,27,015
Norman,Minnesota,9,0.0,0,0,0.0%,0,0,47.32645738500002,-96.45526054099994,2020-05-06 22:20 EDT,27,107
Morrison,Minnesota,9,3.0,0,0,0.0%,0,0,46.012689634000026,-94.26781273599995,2020-05-06 22:20 EDT,27,097
Faribault,Minnesota,8,1.0,0,0,0.0%,0,0,43.673920290000105,-93.94800581,2020-05-06 22:20 EDT,27,043
Cass,Minnesota,7,0.0,0,0,0.0%,0,0,46.91966317,-94.32074573,2020-05-06 22:20 EDT,27,021
Isanti,Minnesota,7,1.0,0,0,0.0%,0,0,45.56150207500011,-93.295216849,2020-05-06 22:20 EDT,27,059
Waseca,Minnesota,7,1.0,0,0,0.0%,0,0,44.07804,-93.50742,2020-05-06 22:20 EDT,27,161
Marshall,Minnesota,7,0.0,0,0,0.0%,0,0,48.35811180400003,-96.36845578899994,2020-05-06 22:20 EDT,27,089
Beltrami,Minnesota,6,0.0,0,0,0.0%,0,0,47.64611698,-95.00855,2020-05-06 22:20 EDT,27,007
Renville,Minnesota,6,1.0,0,0,0.0%,0,0,44.78921,-95.21243,2020-05-06 22:20 EDT,27,129
McLeod,Minnesota,6,2.0,0,0,0.0%,0,0,44.823528298,-94.2724349059999,2020-05-06 22:20 EDT,27,085
Mille Lacs,Minnesota,5,2.0,1,0,20.0%,0,0,45.89422380200006,-93.630464852,2020-05-06 22:20 EDT,27,095
Pipestone,Minnesota,4,0.0,0,0,0.0%,0,0,44.023003018999994,-96.2585915129999,2020-05-06 22:20 EDT,27,117
Chippewa,Minnesota,4,1.0,0,0,0.0%,0,0,45.02234040700007,-95.56665894299994,2020-05-06 22:20 EDT,27,023
Lincoln,Minnesota,3,0.0,0,0,0.0%,0,0,44.4125740980001,-96.26705614,2020-05-06 22:20 EDT,27,081
Yellow Medicine,Minnesota,3,0.0,0,0,0.0%,0,0,44.7162478540001,-95.86836490699993,2020-05-06 22:20 EDT,27,173
Redwood,Minnesota,3,0.0,0,0,0.0%,0,0,44.403594808,-95.25386595200001,2020-05-06 22:20 EDT,27,127
Wadena,Minnesota,3,1.0,0,0,0.0%,0,0,46.58569452,-94.96940787,2020-05-06 22:20 EDT,27,159
Big Stone,Minnesota,2,0.0,0,0,0.0%,0,0,45.42614474,-96.41096483,2020-05-06 22:20 EDT,27,011
Clearwater,Minnesota,2,0.0,0,0,0.0%,0,0,47.577742339,-95.37899873799999,2020-05-06 22:20 EDT,27,029
Lac qui Parle,Minnesota,2,0.0,0,0,0.0%,0,0,45.000060000000076,-95.90955999999994,2020-05-06 22:20 EDT,27,073
Mahnomen,Minnesota,2,0.0,1,1,50.0%,0,0,47.325234482,-95.80894858499992,2020-05-06 22:20 EDT,27,087
Sibley,Minnesota,2,0.0,0,0,0.0%,0,0,44.579476459,-94.23203439199993,2020-05-06 22:20 EDT,27,143
Traverse,Minnesota,2,0.0,0,0,0.0%,0,0,45.772269566000006,-96.47168087700001,2020-05-06 22:20 EDT,27,155
Swift,Minnesota,2,0.0,0,0,0.0%,0,0,45.282699931,-95.6814509179999,2020-05-06 22:20 EDT,27,151
Kanabec,Minnesota,2,1.0,0,0,0.0%,0,0,45.94518905800004,-93.29345003299991,2020-05-06 22:20 EDT,27,065
Koochiching,Minnesota,1,0.0,0,0,0.0%,0,0,48.2414578570001,-93.789993469,2020-05-06 22:20 EDT,27,071
Houston,Minnesota,1,0.0,0,0,0.0%,0,0,43.671139947,-91.495754875,2020-05-06 22:20 EDT,27,055
Roseau,Minnesota,1,0.0,0,0,0.0%,0,0,48.775099955,-95.81088231,2020-05-06 22:20 EDT,27,135
Red Lake,Minnesota,1,0.0,0,0,0.0%,0,0,47.87658000000005,-95.01479999999998,2020-05-06 22:20 EDT,27,125
Aitkin,Minnesota,1,0.0,0,0,0.0%,0,0,46.623939344000064,-93.40275535099995,2020-05-06 22:20 EDT,27,001
Kittson,Minnesota,1,0.0,0,0,0.0%,0,0,48.77664939600004,-96.78315650899998,2020-05-06 22:20 EDT,27,069
Pennington,Minnesota,1,0.0,0,0,0.0%,0,0,48.066232997000036,-96.03671077699993,2020-05-06 22:20 EDT,27,113
Grant,Minnesota,1,0.0,0,0,0.0%,0,0,45.93405217300006,-96.01220564299996,2020-05-06 22:20 EDT,27,051
Pope,Minnesota,1,1.0,0,0,0.0%,0,0,45.58601151400006,-95.444527318,2020-05-06 22:20 EDT,27,121
Hinds,Mississippi,588,46.0,11,2,1.9%,0,0,32.26676751,-90.4426253,2020-05-06 22:20 EDT,28,049
Lauderdale,Mississippi,448,16.0,40,7,8.9%,0,0,32.404285411000096,-88.66260629799999,2020-05-06 22:20 EDT,28,075
Scott,Mississippi,410,41.0,3,0,0.7%,0,0,32.40646276,-89.53759337,2020-05-06 22:20 EDT,28,123
Madison,Mississippi,318,32.0,11,0,3.5%,0,0,32.63807955,-90.03502697,2020-05-06 22:20 EDT,28,089
DeSoto,Mississippi,310,6.0,4,0,1.3%,0,0,34.87494026,-89.98882209,2020-05-06 22:20 EDT,28,033
Forrest,Mississippi,273,25.0,17,3,6.2%,0,0,31.18883949,-89.25783485,2020-05-06 22:20 EDT,28,035
Jackson,Mississippi,271,4.0,10,1,3.7%,0,0,30.54327789,-88.6359578,2020-05-06 22:20 EDT,28,059
Leake,Mississippi,257,10.0,2,0,0.8%,0,0,32.75364804,-89.52401826,2020-05-06 22:20 EDT,28,079
Neshoba,Mississippi,254,32.0,11,1,4.3%,0,0,32.7534730730001,-89.11761742200001,2020-05-06 22:20 EDT,28,099
Rankin,Mississippi,226,19.0,6,0,2.7%,0,0,32.25758172,-89.94376468,2020-05-06 22:20 EDT,28,121
Jones,Mississippi,199,14.0,4,2,2.0%,0,0,31.62253561,-89.16873777,2020-05-06 22:20 EDT,28,067
Harrison,Mississippi,187,3.0,6,0,3.2%,0,0,30.51215635,-89.11668435,2020-05-06 22:20 EDT,28,047
Pearl River,Mississippi,183,2.0,21,1,11.5%,0,0,30.768543400000002,-89.58975736,2020-05-06 22:20 EDT,28,109
Monroe,Mississippi,178,3.0,20,4,11.2%,0,0,33.89226612,-88.48051389,2020-05-06 22:20 EDT,28,095
Leflore,Mississippi,177,3.0,18,0,10.2%,0,0,33.55052797,-90.30106536,2020-05-06 22:20 EDT,28,083
Holmes,Mississippi,176,8.0,12,2,6.8%,0,0,33.12351878,-90.09205303,2020-05-06 22:20 EDT,28,051
Lincoln,Mississippi,166,12.0,12,0,7.2%,0,0,31.53238718,-90.45393399,2020-05-06 22:20 EDT,28,085
Attala,Mississippi,159,31.0,3,1,1.9%,0,0,33.086290500000004,-89.58155275,2020-05-06 22:20 EDT,28,007
Pike,Mississippi,159,4.0,9,0,5.7%,0,0,31.17489229,-90.40411759,2020-05-06 22:20 EDT,28,113
Yazoo,Mississippi,155,4.0,2,0,1.3%,0,0,32.780320399999994,-90.39643393,2020-05-06 22:20 EDT,28,163
Adams,Mississippi,154,5.0,10,0,6.5%,0,0,31.48370766,-91.34731394,2020-05-06 22:20 EDT,28,001
Copiah,Mississippi,137,13.0,1,0,0.7%,0,0,31.869320399999996,-90.44885969,2020-05-06 22:20 EDT,28,029
Lamar,Mississippi,127,6.0,3,0,2.4%,0,0,31.20586795,-89.50865477,2020-05-06 22:20 EDT,28,073
Bolivar,Mississippi,115,5.0,8,0,7.0%,0,0,33.79576737,-90.87602886,2020-05-06 22:20 EDT,28,011
Newton,Mississippi,113,20.0,0,0,0.0%,0,0,32.400228999999996,-89.11874785,2020-05-06 22:20 EDT,28,101
Carroll,Mississippi,102,25.0,3,0,2.9%,0,0,33.4484300500001,-89.92012669599991,2020-05-06 22:20 EDT,28,015
Lafayette,Mississippi,96,3.0,3,0,3.1%,0,0,34.35133857,-89.47812909,2020-05-06 22:20 EDT,28,071
Noxubee,Mississippi,92,4.0,2,0,2.2%,0,0,33.1101624,-88.56992473,2020-05-06 22:20 EDT,28,103
Smith,Mississippi,92,11.0,6,2,6.5%,0,0,32.01768129,-89.50668357,2020-05-06 22:20 EDT,28,129
Warren,Mississippi,90,7.0,2,0,2.2%,0,0,32.3601115060001,-90.84695269,2020-05-06 22:20 EDT,28,149
Chickasaw,Mississippi,83,5.0,9,0,10.8%,0,0,33.92088364,-88.94784505,2020-05-06 22:20 EDT,28,017
Covington,Mississippi,82,8.0,0,0,0.0%,0,0,31.633234884,-89.552542621,2020-05-06 22:20 EDT,28,031
Kemper,Mississippi,80,1.0,6,3,7.5%,0,0,32.7545915480001,-88.641178765,2020-05-06 22:20 EDT,28,069
Washington,Mississippi,80,3.0,3,0,3.8%,0,0,33.28342742,-90.94327114,2020-05-06 22:20 EDT,28,151
Marion,Mississippi,77,2.0,7,0,9.1%,0,0,31.2307999,-89.82239574,2020-05-06 22:20 EDT,28,091
Lee,Mississippi,73,1.0,4,0,5.5%,0,0,34.28985313,-88.68041334,2020-05-06 22:20 EDT,28,081
Wilkinson,Mississippi,72,2.0,7,0,9.7%,0,0,31.16041084,-91.30894605,2020-05-06 22:20 EDT,28,157
Coahoma,Mississippi,70,0.0,3,0,4.3%,0,0,34.22735359,-90.59769074,2020-05-06 22:20 EDT,28,027
Clarke,Mississippi,68,6.0,6,0,8.8%,0,0,32.041324026999995,-88.6894312379999,2020-05-06 22:20 EDT,28,023
Hancock,Mississippi,68,0.0,5,0,7.4%,0,0,30.416343800000003,-89.48879815,2020-05-06 22:20 EDT,28,045
Jasper,Mississippi,66,4.0,2,0,3.0%,0,0,32.0191542800001,-89.1189436969999,2020-05-06 22:20 EDT,28,061
Itawamba,Mississippi,65,1.0,6,0,9.2%,0,0,34.28003924,-88.36137975,2020-05-06 22:20 EDT,28,057
Lowndes,Mississippi,64,3.0,3,0,4.7%,0,0,33.47301844,-88.44345344,2020-05-06 22:20 EDT,28,087
Lawrence,Mississippi,61,8.0,0,0,0.0%,0,0,31.55021854,-90.10694626,2020-05-06 22:20 EDT,28,077
Sunflower,Mississippi,61,4.0,3,0,4.9%,0,0,33.60230503,-90.58861836,2020-05-06 22:20 EDT,28,133
Tippah,Mississippi,61,3.0,10,0,16.4%,0,0,34.76830268,-88.90889543,2020-05-06 22:20 EDT,28,139
Oktibbeha,Mississippi,59,5.0,4,0,6.8%,0,0,33.42492488,-88.87948655,2020-05-06 22:20 EDT,28,105
Clay,Mississippi,58,6.0,3,1,5.2%,0,0,33.65569969,-88.78164281,2020-05-06 22:20 EDT,28,025
Calhoun,Mississippi,57,1.0,4,0,7.0%,0,0,33.936457585,-89.33651178199993,2020-05-06 22:20 EDT,28,013
Simpson,Mississippi,55,6.0,0,0,0.0%,0,0,31.91312714,-89.91950708,2020-05-06 22:20 EDT,28,127
Winston,Mississippi,53,4.0,0,0,0.0%,0,0,33.08842772,-89.03451565,2020-05-06 22:20 EDT,28,159
Montgomery,Mississippi,51,16.0,1,0,2.0%,0,0,33.49418155,-89.61642562,2020-05-06 22:20 EDT,28,097
Marshall,Mississippi,49,1.0,2,0,4.1%,0,0,34.76225099,-89.5031233,2020-05-06 22:20 EDT,28,093
Tate,Mississippi,45,0.0,0,0,0.0%,0,0,34.65036804,-89.94488119,2020-05-06 22:20 EDT,28,137
Jefferson Davis,Mississippi,45,2.0,1,0,2.2%,0,0,31.569564527000107,-89.822902776,2020-05-06 22:20 EDT,28,065
Panola,Mississippi,42,2.0,2,0,4.8%,0,0,34.362514000000004,-89.95474766,2020-05-06 22:20 EDT,28,107
Grenada,Mississippi,41,6.0,2,0,4.9%,0,0,33.769998799999996,-89.8020405,2020-05-06 22:20 EDT,28,043
Union,Mississippi,40,10.0,2,0,5.0%,0,0,34.49041092,-89.00393028,2020-05-06 22:20 EDT,28,145
Tunica,Mississippi,37,1.0,2,0,5.4%,0,0,34.64859246,-90.37073582,2020-05-06 22:20 EDT,28,143
Walthall,Mississippi,36,3.0,0,0,0.0%,0,0,31.14842844,-90.10609793,2020-05-06 22:20 EDT,28,147
Claiborne,Mississippi,33,3.0,0,0,0.0%,0,0,31.97358988700011,-90.90848863199993,2020-05-06 22:20 EDT,28,021
Prentiss,Mississippi,33,1.0,2,1,6.1%,0,0,34.6183193620001,-88.52015668699991,2020-05-06 22:20 EDT,28,117
Amite,Mississippi,32,2.0,0,0,0.0%,0,0,31.17444598100009,-90.80446286200001,2020-05-06 22:20 EDT,28,005
Perry,Mississippi,32,1.0,1,0,3.1%,0,0,31.17193306,-88.99230846,2020-05-06 22:20 EDT,28,111
Humphreys,Mississippi,27,2.0,4,0,14.8%,0,0,33.12872874,-90.52650759999999,2020-05-06 22:20 EDT,28,053
Jefferson,Mississippi,26,3.0,0,0,0.0%,0,0,31.733276006,-91.03469278700001,2020-05-06 22:20 EDT,28,063
Wayne,Mississippi,26,2.0,0,0,0.0%,0,0,31.640776363,-88.695752826,2020-05-06 22:20 EDT,28,153
Yalobusha,Mississippi,23,3.0,0,0,0.0%,0,0,34.028260808,-89.707707378,2020-05-06 22:20 EDT,28,161
Stone,Mississippi,23,1.0,0,0,0.0%,0,0,30.7898881830001,-89.1177049999999,2020-05-06 22:20 EDT,28,131
Pontotoc,Mississippi,22,0.0,2,0,9.1%,0,0,34.22544248,-89.03745841,2020-05-06 22:20 EDT,28,115
Webster,Mississippi,21,1.0,1,0,4.8%,0,0,33.61310551,-89.28486475,2020-05-06 22:20 EDT,28,155
Franklin,Mississippi,17,-1.0,1,0,5.9%,0,0,31.47704776,-90.89774097,2020-05-06 22:20 EDT,28,037
Quitman,Mississippi,16,0.0,0,0,0.0%,0,0,34.251331652,-90.28920454699993,2020-05-06 22:20 EDT,28,119
George,Mississippi,15,1.0,1,0,6.7%,0,0,30.86257027,-88.6439732,2020-05-06 22:20 EDT,28,039
Choctaw,Mississippi,14,0.0,2,1,14.3%,0,0,33.34732734,-89.24835493,2020-05-06 22:20 EDT,28,019
Benton,Mississippi,12,0.0,0,0,0.0%,0,0,34.8171975350001,-89.1885365359999,2020-05-06 22:20 EDT,28,009
Tallahatchie,Mississippi,12,0.0,1,0,8.3%,0,0,33.95046332,-90.17329643,2020-05-06 22:20 EDT,28,135
Alcorn,Mississippi,10,0.0,1,0,10.0%,0,0,34.880794752,-88.58032701399998,2020-05-06 22:20 EDT,28,003
Tishomingo,Mississippi,8,0.0,0,0,0.0%,0,0,34.740505806,-88.23939425100002,2020-05-06 22:20 EDT,28,141
Greene,Mississippi,6,0.0,1,0,16.7%,0,0,31.214159915,-88.639145496,2020-05-06 22:20 EDT,28,041
Sharkey,Mississippi,5,0.0,0,0,0.0%,0,0,32.879732087,-90.813051859,2020-05-06 22:20 EDT,28,125
Richland,South Carolina,1014,37.0,49,2,4.8%,0,0,34.02145286,-80.90134504,2020-05-06 22:20 EDT,45,079
Greenville,South Carolina,803,15.0,42,0,5.2%,0,0,34.84827,-82.40011,2020-05-06 22:20 EDT,45,045
Charleston,South Carolina,464,0.0,9,1,1.9%,0,0,32.78115,-79.9316,2020-05-06 22:20 EDT,45,019
Lexington,South Carolina,442,10.0,18,1,4.1%,0,0,33.98105,-81.23595,2020-05-06 22:20 EDT,45,063
Florence,South Carolina,358,10.0,19,2,5.3%,0,0,34.02438837,-79.70272945,2020-05-06 22:20 EDT,45,041
Spartanburg,South Carolina,318,3.0,12,0,3.8%,0,0,34.94838,-81.93494,2020-05-06 22:20 EDT,45,083
Sumter,South Carolina,271,7.0,12,0,4.4%,0,0,33.91643026,-80.38196367,2020-05-06 22:20 EDT,45,085
Beaufort,South Carolina,269,0.0,12,0,4.5%,0,0,32.43119,-80.66993000000002,2020-05-06 22:20 EDT,45,013
Clarendon,South Carolina,248,16.0,24,0,9.7%,0,0,33.68714735,-80.20177338,2020-05-06 22:20 EDT,45,027
Kershaw,South Carolina,245,0.0,10,0,4.1%,0,0,34.33892207,-80.59029602,2020-05-06 22:20 EDT,45,055
Horry,South Carolina,238,8.0,18,0,7.6%,0,0,33.93188,-79.1347,2020-05-06 22:20 EDT,45,051
York,South Carolina,222,0.0,5,1,2.3%,0,0,34.97475038,-81.18448769,2020-05-06 22:20 EDT,45,091
Berkeley,South Carolina,189,-1.0,14,0,7.4%,0,0,33.18611064,-79.93983359,2020-05-06 22:20 EDT,45,015
Anderson,South Carolina,173,2.0,8,0,4.6%,0,0,34.500609999999995,-82.64962,2020-05-06 22:20 EDT,45,007
Darlington,South Carolina,151,7.0,2,0,1.3%,0,0,34.33229917,-79.95764757,2020-05-06 22:20 EDT,45,031
Aiken,South Carolina,108,0.0,6,0,5.6%,0,0,33.54436916,-81.63486868,2020-05-06 22:20 EDT,45,003
Dorchester,South Carolina,103,3.0,3,0,2.9%,0,0,33.07954661,-80.40549017,2020-05-06 22:20 EDT,45,035
Williamsburg,South Carolina,100,9.0,4,1,4.0%,0,0,33.620005047000106,-79.728137816,2020-05-06 22:20 EDT,45,089
Lancaster,South Carolina,99,0.0,4,0,4.0%,0,0,34.72096,-80.77112,2020-05-06 22:20 EDT,45,057
Orangeburg,South Carolina,95,3.0,2,0,2.1%,0,0,33.43856402,-80.80665339,2020-05-06 22:20 EDT,45,075
Dillon,South Carolina,74,0.0,0,0,0.0%,0,0,34.39156732,-79.37888732,2020-05-06 22:20 EDT,45,033
Fairfield,South Carolina,74,6.0,2,0,2.7%,0,0,34.39518619,-81.12116934,2020-05-06 22:20 EDT,45,039
Saluda,South Carolina,73,5.0,0,0,0.0%,0,0,34.00477886,-81.72960194,2020-05-06 22:20 EDT,45,081
Lee,South Carolina,70,2.0,8,0,11.4%,0,0,34.16328963,-80.25444247,2020-05-06 22:20 EDT,45,061
Chesterfield,South Carolina,65,5.0,1,0,1.5%,0,0,34.63970504,-80.15864697,2020-05-06 22:20 EDT,45,025
Greenwood,South Carolina,61,6.0,0,0,0.0%,0,0,34.153760600000005,-82.1258821,2020-05-06 22:20 EDT,45,047
Pickens,South Carolina,61,2.0,1,0,1.6%,0,0,34.88830558,-82.72480061,2020-05-06 22:20 EDT,45,077
Marlboro,South Carolina,54,2.0,1,0,1.9%,0,0,34.60199753,-79.67866234,2020-05-06 22:20 EDT,45,069
Georgetown,South Carolina,48,2.0,3,0,6.2%,0,0,33.3683,-79.28075,2020-05-06 22:20 EDT,45,043
Laurens,South Carolina,42,1.0,2,0,4.8%,0,0,34.483562887000105,-82.005961992,2020-05-06 22:20 EDT,45,059
Marion,South Carolina,41,1.0,2,0,4.9%,0,0,34.0800849610001,-79.362523905,2020-05-06 22:20 EDT,45,067
Edgefield,South Carolina,35,3.0,2,0,5.7%,0,0,33.77234586,-81.96660776,2020-05-06 22:20 EDT,45,037
Chester,South Carolina,34,0.0,0,0,0.0%,0,0,34.69209371,-81.15921427,2020-05-06 22:20 EDT,45,023
Abbeville,South Carolina,33,0.0,0,0,0.0%,0,0,34.22258416,-82.45866128,2020-05-06 22:20 EDT,45,001
Colleton,South Carolina,32,0.0,4,0,12.5%,0,0,32.86351263,-80.66676843,2020-05-06 22:20 EDT,45,029
Newberry,South Carolina,31,1.0,1,0,3.2%,0,0,34.29328009,-81.60206895,2020-05-06 22:20 EDT,45,071
Oconee,South Carolina,31,4.0,0,0,0.0%,0,0,34.75775247,-83.06814448,2020-05-06 22:20 EDT,45,073
Barnwell,South Carolina,28,3.0,0,0,0.0%,0,0,33.2660851760001,-81.434996431,2020-05-06 22:20 EDT,45,011
Hampton,South Carolina,27,1.0,0,0,0.0%,0,0,32.77630498,-81.14071134,2020-05-06 22:20 EDT,45,049
Union,South Carolina,26,0.0,0,0,0.0%,0,0,34.688608687,-81.619714223,2020-05-06 22:20 EDT,45,087
Jasper,South Carolina,21,0.0,1,0,4.8%,0,0,32.43619918,-81.03137252,2020-05-06 22:20 EDT,45,053
Cherokee,South Carolina,19,1.0,0,0,0.0%,0,0,35.047353731,-81.619723907,2020-05-06 22:20 EDT,45,021
Allendale,South Carolina,18,4.0,2,1,11.1%,0,0,32.988066346,-81.358152026,2020-05-06 22:20 EDT,45,005
Bamberg,South Carolina,14,1.0,0,0,0.0%,0,0,33.2147180480001,-81.054192191,2020-05-06 22:20 EDT,45,009
Calhoun,South Carolina,7,0.0,1,0,14.3%,0,0,33.67595941,-80.78363901,2020-05-06 22:20 EDT,45,017
McCormick,South Carolina,7,0.0,1,0,14.3%,0,0,33.905556888,-82.3064265989999,2020-05-06 22:20 EDT,45,065
Hall,Nebraska,1287,6.0,28,0,2.2%,0,0,40.8725472630001,-98.502150091,2020-05-06 22:20 EDT,31,079
Douglas,Nebraska,1113,169.0,14,0,1.3%,0,0,41.29535164,-96.15533409999999,2020-05-06 22:20 EDT,31,055
Dakota,Nebraska,980,0.0,1,0,0.1%,0,0,42.390529971000035,-96.56544998299995,2020-05-06 22:20 EDT,31,043
Dawson,Nebraska,676,124.0,0,0,0.0%,0,0,40.869903322,-99.81958545399999,2020-05-06 22:20 EDT,31,047
Lancaster,Nebraska,452,62.0,1,0,0.2%,0,0,40.78417020000001,-96.6877405,2020-05-06 22:20 EDT,31,109
Colfax,Nebraska,292,51.0,0,0,0.0%,0,0,41.573203737,-97.086449574,2020-05-06 22:20 EDT,31,037
Saline,Nebraska,285,21.0,0,0,0.0%,0,0,40.524055162000025,-97.14092044200001,2020-05-06 22:20 EDT,31,151
Platte,Nebraska,260,75.0,0,0,0.0%,0,0,41.5707453320001,-97.520569265,2020-05-06 22:20 EDT,31,141
Madison,Nebraska,226,69.0,3,0,1.3%,0,0,41.91672764,-97.60077318,2020-05-06 22:20 EDT,31,119
Adams,Nebraska,212,8.0,3,0,1.4%,0,0,40.52445442,-98.50120204,2020-05-06 22:20 EDT,31,001
Sarpy,Nebraska,180,22.0,0,0,0.0%,0,0,41.11286262,-96.1134336,2020-05-06 22:20 EDT,31,153
Dodge,Nebraska,126,7.0,0,0,0.0%,0,0,41.578002273,-96.65396233799999,2020-05-06 22:20 EDT,31,053
